customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
4238-hfhsn,1,1.0,1,0,61.0,1,1,82.15,4904.85,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6250-cggun,1,0.0,0,0,54.0,1,0,84.4,4484.05,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5478-jjvzk,0,0.0,0,0,33.0,1,1,60.9,2033.85,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7596-iiwyc,0,0.0,0,0,27.0,1,1,20.25,538.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
6567-hoopw,0,1.0,0,0,1.0,1,1,79.2,79.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9793-wecqc,1,0.0,0,0,23.0,1,0,95.3,2192.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4291-hpaxl,1,0.0,0,1,1.0,1,0,19.85,19.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
8999-ypybv,1,0.0,1,1,45.0,1,1,84.35,3858.05,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1839-fbnfr,0,0.0,1,1,39.0,1,1,19.85,854.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
3164-aalrn,1,0.0,0,0,5.0,1,1,70.0,347.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
3071-mvjcd,1,0.0,1,1,72.0,1,0,82.3,5815.15,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1697-bcshv,0,0.0,1,1,58.0,1,1,66.8,3970.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0562-kbdvm,0,0.0,0,0,70.0,0,1,44.6,3058.15,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1131-suekt,1,0.0,1,1,61.0,1,1,98.45,6145.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
3717-oeauq,1,0.0,0,0,2.0,1,0,70.7,129.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4538-wntmj,0,0.0,1,1,46.0,1,0,24.95,1165.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
3334-cthol,0,0.0,0,0,1.0,1,1,49.95,49.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704-eryfc,0,0.0,1,0,22.0,1,1,69.25,1554.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9432-ruvsl,0,0.0,0,0,48.0,1,1,102.5,4904.25,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
8060-hiwjj,1,0.0,0,0,64.0,1,0,86.55,5632.55,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
7684-xsziy,1,0.0,1,1,72.0,1,0,24.3,1643.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
9089-uowjg,0,0.0,1,1,12.0,1,1,58.35,740.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8621-mnihh,0,1.0,1,0,34.0,1,1,94.25,3217.55,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8039-aclpl,0,0.0,1,1,72.0,1,0,68.75,4888.2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
9885-aibvb,1,0.0,1,0,29.0,1,1,85.8,2440.25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1934-mkpxs,1,0.0,1,1,33.0,1,0,20.1,620.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2592-ykdif,0,0.0,0,0,1.0,1,0,20.35,20.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
2272-jkmsi,0,0.0,1,1,62.0,1,1,110.8,6840.95,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0471-lvhgk,1,0.0,1,0,41.0,1,1,73.0,3001.2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
9518-rwhzl,0,0.0,0,0,64.0,1,1,100.05,6254.2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
8714-ctzjw,0,0.0,0,0,4.0,1,1,82.85,319.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3569-edbpq,0,0.0,0,0,24.0,1,1,84.35,1938.05,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3131-nwvfj,0,0.0,1,1,14.0,1,0,19.55,294.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
7521-yxvzy,1,0.0,0,1,3.0,1,0,19.95,58.3,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5419-conwx,0,1.0,0,0,4.0,1,1,99.8,442.85,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
6240-eurks,0,0.0,0,1,18.0,0,1,35.0,553.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2373-ntkod,1,0.0,0,0,8.0,1,1,66.25,546.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1970-kkfwl,0,0.0,0,0,35.0,1,0,23.3,797.1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
6960-hvyxr,0,0.0,0,0,1.0,1,0,76.0,76.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9337-srrni,1,0.0,0,1,66.0,1,1,25.3,1673.8,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0895-uadgo,1,0.0,0,1,8.0,0,1,44.55,343.45,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
5678-vfneq,0,0.0,1,0,71.0,1,1,104.1,7412.25,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
5977-ckhon,0,0.0,1,1,43.0,1,1,92.55,4039.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7024-ohcck,0,1.0,0,0,2.0,1,1,93.85,170.85,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2692-bucfv,1,1.0,0,0,29.0,1,1,101.45,2948.6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
7861-uvuft,0,0.0,1,0,15.0,1,1,84.3,1308.4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1830-ggfnm,1,0.0,1,1,65.0,1,0,94.55,6078.75,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
5302-bdjnt,1,0.0,0,0,35.0,1,0,95.5,3418.2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
5223-uzavk,1,0.0,0,0,64.0,1,1,100.3,6603.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
4859-zsrdz,0,0.0,1,1,58.0,0,1,55.5,3166.9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
5651-wyiph,0,1.0,0,0,18.0,1,1,49.85,865.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9350-vlhmb,1,0.0,1,1,67.0,1,1,89.55,6373.1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3498-lzgqz,1,0.0,1,1,63.0,1,1,19.15,1177.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
8785-cjshh,0,0.0,1,0,60.0,1,1,99.8,5985.75,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5357-tzhpp,1,1.0,0,0,9.0,1,1,84.4,732.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3870-spzsi,0,0.0,1,1,70.0,1,1,113.05,7869.05,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0680-dfnny,1,0.0,1,0,15.0,1,1,101.1,1504.05,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7560-qrbxh,0,0.0,0,1,48.0,1,0,19.95,936.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
7077-xjmet,1,0.0,1,0,12.0,1,1,74.15,741.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
8752-ghjfu,1,1.0,1,0,71.0,1,1,92.0,6585.2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
6896-srvyq,1,1.0,0,0,44.0,1,0,73.85,3122.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7767-uxagj,1,0.0,0,0,1.0,1,1,50.45,50.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4652-odevh,1,0.0,1,1,45.0,1,0,24.45,1088.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
6510-upnks,0,0.0,0,0,23.0,1,0,24.8,615.35,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
6718-bdghg,0,0.0,1,0,43.0,1,1,64.85,2908.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
9046-dqmtp,1,0.0,0,0,35.0,1,0,20.75,739.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
6439-lajxl,1,0.0,1,0,9.0,1,1,68.95,593.85,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1571-savhk,1,0.0,0,0,12.0,1,1,99.95,1132.75,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
9052-vkduw,0,1.0,1,0,65.0,1,1,109.4,7227.45,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
9546-cqjsu,0,0.0,0,0,2.0,1,1,91.4,193.6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1666-jzpzt,1,0.0,0,0,27.0,1,0,49.0,1291.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5777-kjirb,0,0.0,0,0,40.0,1,1,50.25,2023.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0506-lvngn,0,1.0,0,0,5.0,1,1,75.55,349.65,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7677-sjjjk,1,0.0,1,1,8.0,1,0,19.9,153.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2480-ejwyp,0,1.0,1,0,58.0,1,1,97.8,5458.8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
3253-hkokl,0,0.0,1,1,52.0,1,0,100.3,5244.45,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
7055-hneoj,1,0.0,1,0,3.0,1,1,55.8,154.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5514-yqent,1,0.0,0,1,41.0,1,1,111.15,4507.15,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3211-aapkx,1,0.0,0,0,20.0,1,1,98.55,2031.95,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
8445-dnbae,1,0.0,0,1,1.0,1,1,50.05,50.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2951-qoqtk,1,0.0,0,1,4.0,1,0,80.8,332.45,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2958-nhpps,1,0.0,0,0,23.0,1,0,20.85,473.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
6806-ydeul,0,1.0,0,0,6.0,1,0,19.5,106.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1735-xmjvh,1,0.0,1,1,8.0,1,1,19.35,152.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
6890-pfrqx,1,0.0,0,0,18.0,1,0,69.5,1199.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0222-cnvpt,1,1.0,0,0,52.0,0,1,48.8,2555.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5899-ouvkv,1,0.0,0,0,31.0,1,1,94.5,2979.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
8681-icons,1,0.0,1,1,29.0,1,1,20.65,654.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1621-yncjh,0,0.0,1,0,36.0,1,1,106.05,3834.4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
3473-xiiit,0,0.0,1,0,16.0,1,1,100.0,1534.75,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
6362-qhafm,1,0.0,1,0,42.0,1,1,108.3,4586.15,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
7893-ixhrq,1,0.0,0,0,1.0,1,0,20.55,20.55,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3070-bdoqc,0,0.0,0,0,60.0,1,1,99.65,5941.05,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
2952-qayzf,1,0.0,0,0,5.0,1,1,85.3,424.15,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6234-pfpxl,1,0.0,1,0,22.0,1,0,95.9,2234.95,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9824-qcjpk,1,0.0,1,0,36.0,1,0,20.0,666.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
4763-pgdpo,0,0.0,0,0,4.0,1,0,70.4,281.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4283-ivyci,1,0.0,0,0,9.0,1,0,64.95,547.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1866-obpnr,1,0.0,1,1,1.0,1,0,74.6,74.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8205-mqugy,1,0.0,1,1,12.0,1,1,49.2,571.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8970-anwxo,0,0.0,0,0,23.0,1,1,73.75,1756.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
9480-bqjei,1,0.0,0,0,62.0,1,1,92.3,5731.45,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5394-svgjv,1,0.0,0,0,37.0,1,0,98.8,3475.55,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6979-tndeu,0,0.0,0,0,8.0,1,0,19.2,156.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9777-wjjpr,1,0.0,1,0,31.0,1,0,88.65,2683.2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9283-lzqoh,1,0.0,1,1,13.0,1,1,74.4,896.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7079-qrcbc,0,0.0,0,0,24.0,1,1,98.75,2407.3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
9495-sklkd,1,0.0,1,1,45.0,1,1,95.95,4456.65,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6048-uwkal,0,1.0,1,0,69.0,1,0,105.4,6998.95,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
5067-dgxll,1,0.0,0,0,2.0,1,0,20.25,36.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5469-ctcwn,1,0.0,1,1,61.0,1,1,106.0,6547.7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
9851-qxeeq,1,0.0,0,0,41.0,1,1,104.7,4346.4,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6281-fkews,0,0.0,0,0,44.0,0,1,49.05,2265.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
8898-kascd,1,0.0,0,0,39.0,0,0,35.55,1309.15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9242-tkfsv,1,0.0,1,1,72.0,0,1,65.1,4754.3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
9290-shcmb,0,1.0,0,0,13.0,1,1,96.85,1235.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0743-hnpfg,0,0.0,1,1,51.0,1,1,69.75,3562.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
2277-bkjkn,0,1.0,1,0,71.0,1,1,99.2,7213.75,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
9809-imgcq,1,1.0,0,0,22.0,1,1,96.7,2082.95,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5208-hfsbt,0,0.0,0,0,2.0,1,1,55.05,102.75,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5035-pgzxh,0,0.0,0,0,56.0,1,1,106.8,5914.4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
8695-wdyea,1,0.0,0,0,1.0,1,0,51.25,51.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6543-jxsoo,0,0.0,1,1,23.0,1,1,57.75,1282.85,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8016-zmgmo,0,1.0,1,0,66.0,1,1,70.85,4738.85,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
8605-ituld,0,0.0,0,0,1.0,1,0,19.55,19.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
3254-yrilk,1,1.0,0,0,19.0,1,1,88.2,1775.8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6416-yjttb,1,0.0,0,0,11.0,1,1,79.5,795.65,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2667-wylwj,0,0.0,1,1,8.0,1,1,19.75,145.0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
4472-vesgy,0,0.0,1,1,52.0,1,0,98.15,4993.4,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3195-tqdzx,1,0.0,0,0,3.0,1,1,20.25,61.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
3128-yovtd,0,0.0,1,1,51.0,1,1,79.15,4018.55,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0529-onker,1,1.0,0,0,15.0,1,0,75.65,1146.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1728-cxqbe,1,1.0,1,0,64.0,1,1,94.25,6081.4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7041-txqjh,0,0.0,0,0,37.0,0,1,40.2,1478.85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5014-gsouq,1,0.0,0,0,13.0,1,0,19.95,243.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
5724-bidbu,1,0.0,1,0,49.0,1,1,55.35,2633.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0481-sumcb,0,1.0,0,0,45.0,1,1,102.15,4735.35,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1769-gruik,0,0.0,0,0,18.0,1,1,71.1,1247.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5240-ijoqt,1,1.0,0,0,1.0,1,1,74.7,74.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8819-wfggj,1,0.0,1,0,68.0,0,1,54.1,3794.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
7427-aufpy,1,0.0,0,0,54.0,1,0,19.65,1008.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
2811-povex,0,1.0,1,1,23.0,1,1,88.45,2130.55,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1092-ganhu,1,0.0,0,0,17.0,1,1,76.65,1313.55,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7898-pdwqe,1,0.0,1,0,71.0,1,0,80.4,5727.15,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
9972-ewrjs,0,0.0,1,1,67.0,1,1,19.25,1372.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
9314-ijwsq,0,0.0,1,1,14.0,1,1,84.8,1203.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0661-xeyan,0,1.0,0,0,1.0,0,1,25.8,25.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5799-jrczo,0,0.0,0,1,63.0,1,0,19.5,1215.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1921-kysay,0,0.0,0,0,41.0,1,1,68.6,2877.05,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
6198-rtpmf,0,0.0,1,0,17.0,1,0,92.6,1579.7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2924-khuvi,1,0.0,1,0,56.0,1,1,100.55,5514.95,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1925-gmvbw,0,0.0,0,0,5.0,1,0,20.55,96.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
7881-evuad,0,0.0,0,0,2.0,0,1,42.6,72.4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6184-dyuob,0,0.0,1,0,3.0,1,1,19.6,55.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9207-zpanb,1,0.0,0,0,37.0,1,0,67.45,2443.3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
5766-xqxmq,0,0.0,0,0,29.0,1,1,68.85,1970.5,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9327-qsded,1,0.0,0,0,8.0,1,0,43.55,335.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1656-drsmg,0,0.0,0,0,63.0,1,1,109.85,7002.95,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
3012-vffmn,0,0.0,1,1,7.0,1,0,20.65,158.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
2984-afwnc,0,0.0,0,0,3.0,1,0,95.4,293.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0640-yjtpy,1,0.0,1,1,72.0,1,0,21.0,1493.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
8096-loist,0,0.0,0,0,19.0,1,1,56.2,1093.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9764-reaff,0,0.0,1,0,59.0,1,0,18.4,1057.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
3703-vavcl,1,0.0,1,1,2.0,1,0,90.0,190.05,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
7107-ubyky,0,0.0,1,1,35.0,1,1,25.75,882.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
4881-gqjtw,1,0.0,0,0,14.0,1,0,19.6,300.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
8519-qjgjd,0,0.0,0,0,14.0,1,0,75.35,1025.95,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7876-dnyap,0,0.0,1,1,69.0,1,0,19.8,1436.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
7905-njmxs,1,1.0,1,0,7.0,1,0,64.2,475.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2882-wdtba,1,0.0,1,1,69.0,1,1,75.75,5388.15,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
2091-gppiq,0,0.0,1,1,72.0,1,1,78.95,5730.15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
6326-mttxk,1,0.0,0,0,8.0,1,0,100.85,819.55,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5071-fbjfs,0,0.0,1,1,4.0,1,0,50.3,217.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
